主族群,細分產品,國家,排名,代碼,公司,產業地位
半導體材料,電子材料,陸,228,sz300655,晶瑞电材,電子材料廠(晶瑞電材)
半導體材料,CMP拋光液/材料,陸,229,sh688019,安集科技,半導體材料廠(安集科技)
半導體材料,電子化學品,陸,230,sh688545,兴福电子,半導體濕電子化學品廠(興福電子)
CPO/光通訊,光通訊交換晶片,陸,231,sh688702,盛科通信,光通訊交換晶片廠(盛科通信)
電池/儲能,電池材料(電解液),陸,232,sz300037,新宙邦,電池電解液材料廠(新宙邦)
金融,證券,陸,235,sh601688,华泰证券,華泰證券
電力設備,輸變電設備,陸,236,sh600089,特变电工,輸變電設備大廠(特變電工)
半導體材料,電子材料(銅材),陸,238,sz002119,康强电子,電子材料廠(康強電子)
傳統產業,化工材料(橡膠助劑),陸,241,sh603650,彤程新材,橡膠化工材料廠(彤程新材)
功率半導體,碳化矽功率元件,陸,242,sh688469,芯联集成,SiC功率元件代工廠(芯聯集成)
半導體設備,晶體生長設備,陸,243,sz300316,晶盛机电,晶體生長/光伏設備廠(晶盛機電)
半導體設備,精密零件,陸,245,sh688409,富创精密,半導體設備精密零件廠(富創精密)
半導體設備,精密測試設備,陸,246,sh688025,杰普特,精密測試設備廠(杰普特)
金融,證券資訊服務,陸,247,sz300803,指南针,指南針，證券資訊服務廠
電池/儲能,鋰鹽,陸,248,sz002240,盛新锂能,鋰鹽生產廠(盛新鋰能)
CPO/光通訊,光通訊模組,陸,249,sz301205,联特科技,光通訊模組廠(聯特科技)
綠能/太陽能,太陽能矽片/電池片,陸,250,sh601012,隆基绿能,光伏一體化龍頭(隆基綠能)
PCB/CCL,PCB,陸,251,sh688183,生益电子,PCB廠(生益電子)
半導體材料,電子化學品,陸,252,sh688549,中巨芯,半導體濕化學品廠(中巨芯)
PCB/CCL,CCL材料,陸,253,sh603186,华正新材,CCL材料廠(華正新材)
傳統產業/原材料,鎢礦,陸,254,sz002378,章源钨业,鎢業公司(章源鎢業)
金融,證券,陸,257,sz000776,广发证券,廣發證券
軍工/國防,軍用連接器,陸,258,sz002179,中航光电,軍用連接器大廠(中航光電)
汽車,車用零件(水泵),陸,259,sz002536,飞龙股份,飛龍股份，車用水泵廠
金融,證券,陸,261,sh601211,XD国泰海,國泰海通
電力設備,電網設備,陸,263,sz002028,思源电气,思源電氣
半導體設備,光刻塗膠設備,陸,264,sh688630,芯碁微装,半導體微影設備廠(芯碁微裝)
半導體材料,封裝膠材,陸,266,sh688535,华海诚科,華海誠科，半導體封裝材料廠
電池/儲能,消費電池(圓柱鋰電),陸,267,sz002245,蔚蓝锂芯,消費鋰電池廠(蔚藍鋰芯)
化合物半導體,光學材料,陸,268,sz300489,光智科技,光學材料廠(光智科技)
半導體材料,陶瓷封裝(軍工),陸,269,sz003031,中瓷电子,軍工陶瓷封裝廠(中瓷電子)
軍工/國防,航天裝備,陸,270,sz000547,航天发展,航天裝備廠(航天發展)
傳統產業/原材料,稀土,陸,272,sz000831,中国稀土,稀土資源公司(中國稀土)
電力設備,配電設備,陸,273,sh601126,四方股份,四方股份
機器人/自動化,工業自動化,陸,274,sz300124,汇川技术,工業自動化龍頭(匯川技術)
被動元件,電感/磁性元件,陸,275,sz002138,顺络电子,電感磁性元件廠(順絡電子)
被動元件,電子元件(電容器),陸,276,sh600353,旭光电子,電子元件廠(旭光電子)
封測(OSAT/測試),半導體封測(OSAT),陸,278,sh688362,甬矽电子,封測廠(甬矽電子)
半導體設備,鑽石刀具,陸,279,sz301071,力量钻石,培育鑽石/刀具材料廠(力量鑽石)
功率半導體,功率半導體(IDM),陸,281,sh605111,新洁能,功率半導體廠(新洁能)
功率半導體,類比IC,陸,283,sz300661,圣邦股份,類比IC設計廠(圣邦股份)
半導體材料,封裝材料(球形粉),陸,284,sh688300,联瑞新材,電子材料廠(聯瑞新材)
PCB/CCL,PCB,陸,285,sh603228,景旺电子,PCB廠(景旺電子)
傳統產業,塑膠製品,陸,286,sz002654,万润科技,萬潤科技
傳統產業/原材料,銀/鋅礦業,陸,287,sz000426,兴业银锡,興業銀錫
CPO/光通訊,安防監控設備,陸,288,sz002415,海康威视,海康威視，全球安防監控龍頭
電池/儲能,鋰礦,陸,289,sz002192,融捷股份,鋰礦資源廠(融捷股份)
CPO/光通訊,通訊連接器,陸,290,sh688629,华丰科技,高速通訊連接器廠(華豐科技)
AI/軟體服務,工業仿真軟體,陸,292,sh688507,索辰科技,工業軟體廠(索辰科技)
組裝代工(EMS),聲學/精密零組件代工,陸,293,sz002241,歌尔股份,歌爾股份，聲學元件+代工大廠
太空產業,衛星通訊,陸,295,sh601698,中国卫通,中國衛通，衛星通訊運營商
傳統產業,化工材料(MDI),陸,296,sh600309,万华化学,萬華化學，MDI化工材料龍頭
遊戲/娛樂,遊戲軟體,陸,297,sz002602,世纪华通,世紀華通，遊戲廠
金融,銀行,陸,299,sh601398,工商银行,工商銀行
半導體材料,電子特氣,陸,300,sh688268,华特气体,半導體特殊氣體廠(華特氣體)
半導體設備,真空設備,陸,301,sz301392,汇成真空,半導體真空設備廠(匯成真空)
AI/軟體服務,AI語音技術,陸,303,sz002230,科大讯飞,科大訊飛，AI語音技術龍頭
電池/儲能,電池正極材料,陸,304,sz301358,湖南裕能,三元正極前驅體廠(湖南裕能)
CPO/光通訊,通訊連接器,陸,305,sh688668,鼎通科技,高速連接器廠(鼎通科技)
傳統產業/原材料,鋰/化工,陸,306,sz000792,盐湖股份,鹽湖股份，鹽湖提鋰廠
傳統產業/原材料,鋁業,陸,307,sh601600,中国铝业,中國鋁業
傳統產業/原材料,鋅/礦業,陸,310,sz000060,中金岭南,中金嶺南
IC設計,消費性電子晶片,陸,312,sh603893,瑞芯微,消費性電子晶片設計廠(瑞芯微)
金融,保險,陸,313,sh601336,新华保险,新華保險
傳統消費,白酒,陸,315,sz000858,五 粮 液,五糧液，白酒大廠
化合物半導體,光學薄膜材料,陸,317,sz300706,阿石创,光學薄膜材料廠(阿石創)
電力設備,電力電子設備,陸,319,sz002364,中恒电气,中恒電氣，電力電子設備廠
IC通路,電子元件通路,陸,321,sz300903,科翔股份,電子元件分銷商(商絡電子)
矽晶圓/材料,矽晶圓,陸,322,sh688783,西安奕材,矽晶圓材料廠(西安奕材)
傳統產業,環保工程,陸,324,sh603588,高能环境,環保工程廠(高能环境)
CPO/光通訊,雷射光學元件,陸,325,sh688167,炬光科技,雷射光學元件廠(炬光科技)
金融,保險,陸,326,sh601601,中国太保,中國太保
汽車,車用零件,陸,327,sh601689,拓普集团,拓普集團，車用底盤系統廠
軍工/國防,軍用電子元件,陸,328,sz300726,宏达电子,軍工電子元件廠(宏達電子)
軍工/國防,軍用電子元件,陸,330,sz000733,振华科技,軍工電子元件廠(振華科技)
組裝代工(EMS),手機/電腦代工,陸,332,sh603296,华勤技术,華勤技術，ODM代工大廠
電池/儲能,儲能電池,陸,333,sz300438,鹏辉能源,儲能電池廠(鵬輝能源)
電池/儲能,電池正極材料,陸,334,sz300769,德方纳米,磷酸鐵鋰正極材料廠(德方納米)
傳統產業,化工材料(農藥),陸,335,sh600596,新安股份,新安股份，化工/農藥廠
半導體設備,自動化檢測設備,陸,336,sh603283,赛腾股份,賽騰股份，自動化測試設備廠
CPO/光通訊,通訊系統設備,陸,338,sh688387,信科移动,5G通訊技術廠(信科移動)
封測(OSAT/測試),半導體測試服務,陸,341,sh688372,伟测科技,IC測試服務廠(偉測科技)
功率半導體,化合物半導體(IDM),陸,342,sh688172,燕东微,車用功率半導體廠(燕東微)
IC設計,MCU/類比IC設計,陸,343,sh688385,复旦微电,復旦微電，MCU/FPGA設計廠
電池/儲能,消費電池,陸,345,sh688772,珠海冠宇,消費型電池廠(珠海冠宇)
半導體材料,電子化學品,陸,346,sh603078,江化微,江化微，半導體濕化學品廠
功率半導體,功率半導體,陸,347,sz300623,捷捷微电,功率二極體廠(捷捷微電)
電池/儲能,鋰礦,陸,348,sz002738,中矿资源,鋰礦資源廠(中礦資源)
電池/儲能,電池隔膜,陸,349,sz002812,恩捷股份,電池隔膜材料大廠(恩捷股份)
傳統產業,醫藥包材,陸,350,sz301188,力诺药包,力諾藥包，醫藥玻璃包材廠
汽車,汽車整車,陸,351,sh600418,江淮汽车,江淮汽車
航運,油輪運輸,陸,358,sh600026,中远海能,中遠海能
軍工/國防,軍工電子,陸,361,sh688818,电科蓝天,軍工電子廠(電科蓝天)
軍工/國防,軍用電子元件,陸,362,sh603267,鸿远电子,軍工電子元件廠(鴻遠電子)
金融,銀行,陸,365,sh601288,农业银行,農業銀行
功率半導體,電源管理IC,陸,366,sh688141,杰华特,電源管理IC設計廠(杰華特)
傳統產業,化工材料(鎂材),陸,367,sh603663,三祥新材,三祥新材，氧化鋯/鎂材廠
傳統產業,化工材料,陸,372,sh600673,东阳光,東陽光，電子化學品/材料廠
矽晶圓/材料,矽材料,陸,375,sh688432,有研硅,矽材料廠(有研硅)
PCB/CCL,PCB,陸,376,sh603459,红板科技,紅板科技，PCB廠
CPO/光通訊,通訊終端設備,陸,377,sz000070,特发信息,通訊終端設備廠(特發信息)
傳統產業,化工材料,陸,382,sz002361,神剑股份,神劍股份，化工材料廠
傳統產業/原材料,貴金屬,陸,383,sh600459,XD贵研铂,貴金屬公司(貴研鉑業)
CPO/光通訊,通訊工程服務,陸,384,sz002929,润建股份,潤建股份，通訊網路服務廠
軍工/國防,軍用彈藥,陸,385,sz000519,中兵红箭,軍工彈藥廠(中兵紅箭)
汽車,車用零件,陸,386,sz300420,五洋自控,五洋自控，車用零件廠
傳統產業/原材料,鋁業,陸,389,sz000807,云铝股份,鋁業公司(雲鋁股份)
AI/軟體服務,辦公軟體,陸,390,sh688111,金山办公,金山辦公，辦公軟體大廠
軍工/國防,軍用相控陣器件,陸,391,sz001270,铖昌科技,軍工微波元件廠(鋮昌科技)
半導體設備,電鍍設備,陸,393,sh688700,东威科技,東威科技，電鍍設備廠(PCB/電池用)
電池/儲能,鋰鹽,陸,394,sh603399,永杉锂业,鋰鹽生產廠(永杉鋰業)
公用事業,電力,陸,395,sh600726,华电能源,電力公司(華電能源)
機器人/自動化,數控機床,陸,396,sz300083,创世纪,數控機床廠(創世紀)
AI/軟體服務,AI大模型/遊戲,陸,397,sz300418,昆仑万维,崑崙萬維，AI大模型廠
散熱/結構件,導熱散熱材料,陸,398,sz300602,飞荣达,電子散熱材料廠(飛荣達)
IC設計,車用電子IC,陸,399,sz300131,英唐智控,車用電子IC設計廠(英唐智控)
電力設備,資料中心溫控,陸,400,sz301018,申菱环境,申菱環境，精密溫控設備廠
半導體設備,半導體測試設備,陸,401,sh688200,华峰测控,晶圓測試設備廠(華峰測控)
半導體材料,感光材料,陸,402,sz300576,容大感光,感光材料廠(容大感光)
半導體材料,矽材料(化合物半導體基材),陸,403,sh688233,神工股份,半導體矽材料廠(神工股份)
化合物半導體,CIS影像感測器,陸,405,sh603501,豪威集团,豪威集團，全球CIS影像感測器大廠
電力設備,發電設備,陸,406,sh600875,东方电气,東方電氣
傳統產業,化工材料(製冷劑),陸,407,sh605020,永和股份,化工材料廠(永和股份)
機器人/自動化,鍛壓設備,陸,410,sh603011,合锻智能,合鍊智能，鍛壓機械廠
記憶體,記憶體模組品牌,陸,412,sz300042,朗科科技,記憶體模組品牌廠(朗科科技)
AI雲端,CDN/雲端服務,陸,413,sz300017,网宿科技,網宿科技，CDN/雲端服務廠
金融,銀行,陸,414,sh601988,中国银行,中國銀行
CPO/光通訊,3D感測元件,陸,415,sh688322,奥比中光,3D視覺感測廠(奧比中光)
電池/儲能,電池材料,陸,419,sz301292,海科新源,電池材料廠(海科新源)
半導體設備,切割刀具,陸,422,sz301005,超捷股份,精密刀具廠(超捷股份)
被動元件,電容器,陸,423,sh600237,铜峰电子,薄膜電容器材料廠(铜峰电子)
傳統產業/原材料,稀有金屬,陸,424,sh600259,中稀有色,稀有金屬廠(中稀有色)
傳統產業,化工(磷化工),陸,426,sh600096,云天化,磷化工公司(雲天化)
生技醫藥,醫療檢測產品,陸,427,sz002432,九安医疗,九安醫療，醫療檢測產品廠
IC設計,影像處理晶片,陸,428,sz301536,星宸科技,影像處理晶片設計廠(星宸科技)
半導體材料,電子特氣,陸,430,sh688106,金宏气体,工業氣體廠(金宏气体)
CPO/光通訊,光學元件,陸,432,sh688195,腾景科技,光學元件廠(騰景科技)
生技醫藥,原料藥,陸,433,sz300497,富祥股份,富祥股份，原料藥廠
半導體設備,刀具耗材,陸,435,sh688257,新锐股份,半導體切割刀具廠(新銳股份)
能源,石油天然氣,陸,440,sh601857,XD中国石,中國石油
能源,石油天然氣,陸,441,sh600938,中国海油,中國海油
公用事業,環保設備,陸,442,sz000967,盈峰环境,盈峰環境，環保設備廠
軍工/國防,航空發動機,陸,444,sh600893,航发动力,航發動力，航空發動機廠
傳統產業/原材料,煤炭,陸,445,sh601088,中国神华,中國神華
汽車,新能源車整車,陸,446,sh601127,赛力斯,賽力斯，新能源車廠
IC設計,GPU設計,陸,448,sh688795,摩尔线程,國產GPU設計廠(摩爾線程)
機器人/自動化,精密機電零件,陸,449,sz300503,昊志机电,精密機電零件廠(昊志機電)
金融,銀行,陸,450,sh601166,兴业银行,興業銀行
傳統產業/原材料,鋼鐵,陸,452,sh600010,包钢股份,鋼鐵公司(包鋼股份)
傳統消費,家電,陸,453,sz000651,格力电器,格力電器，家電大廠
CPO/光通訊,通訊零組件,陸,455,sz301232,飞沃科技,通訊零組件廠(飛沃科技)
IC設計,類比IC設計,陸,456,sh688536,思瑞浦,類比晶片設計廠(思瑞浦)
CPO/光通訊,光學鏡片,陸,463,sh688127,蓝特光学,光學鏡片廠(藍特光學)
被動元件,磁性材料,陸,465,sh600366,宁波韵升,寧波韵升，磁性材料廠(釹鐵硼)
電池/儲能,電池導熱材料,陸,467,sz301489,思泉新材,電池導熱材料廠(思泉新材)
IC設計,CPU設計(國產化),陸,470,sh688047,龙芯中科,龍芯中科，國產CPU設計廠
CPO/光通訊,光通訊模組,陸,471,sz301183,东田微,光通訊模組廠(東田微)
IC設計,多媒體晶片設計,陸,476,sh688099,晶晨股份,智能終端晶片設計廠(晶晨股份)
功率半導體,功率半導體封裝,陸,478,sh688662,富信科技,功率半導體廠(富信科技)
功率半導體,IGBT,陸,480,sh603290,斯达半导,IGBT功率半導體廠(斯達半導)
CPO/光通訊,光通訊元件,陸,481,sh688205,德科立,光通訊元件廠(德科立)
CPO/光通訊,光學檢測設備,陸,482,sh688400,凌云光,光學影像檢測設備廠(凌雲光)
封測(OSAT/測試),光學晶片封測,陸,483,sh688079,美迪凯,CIS封測廠(美迪凱)
金融,銀行,陸,485,sh601328,交通银行,交通銀行
傳統產業/原材料,稀土磁材,陸,488,sz300835,龙磁科技,龍磁科技，磁性材料廠
傳統產業/原材料,黃金,陸,491,sh600988,赤峰黄金,黃金礦業公司(赤峰黃金)
傳統產業/原材料,黃金,陸,492,sh600489,中金黄金,中金黃金
量子計算,量子通訊,陸,493,sh688027,国盾量子,量子通訊/量子計算廠(國盾量子)
傳統產業/原材料,礦業,陸,496,sh601168,西部矿业,西部礦業
傳統消費,白酒,陸,498,sh600809,山西汾酒,山西汾酒，白酒大廠
半導體材料,鋯/稀有金屬材料,陸,499,sz000969,安泰科技,稀有金屬材料廠(安泰科技)
綠能/太陽能,太陽能逆變器,陸,501,sh605117,德业股份,太陽能/儲能逆變器廠(德業股份)
電力設備,電網自動化,陸,502,sh600406,国电南瑞,國電南瑞，電網自動化龍頭
半導體設備,精密測量設備,陸,503,sh688003,天准科技,工業視覺測量設備廠(天准科技)
CPO/光通訊,紅外感測晶片,陸,505,sh688002,睿创微纳,紅外熱成像晶片廠(睿创微纳)
傳統產業/原材料,稀土磁材,陸,507,sz300283,温州宏丰,溫州宏豐，磁性材料廠
機器人/自動化,自動化設備,陸,508,sz300607,拓斯达,拓斯達，工業機器人/自動化廠
半導體設備,刀具耗材,陸,509,sh688308,欧科亿,精密刀具廠(歐科億)
半導體設備,薄膜沉積設備,陸,513,sh688147,微导纳米,原子層沉積設備廠(微導纳米)
封測(OSAT/測試),封裝材料,陸,514,sz301297,富乐德,半導體封裝載板廠(富樂德)
機器人/自動化,工程機械,陸,515,sh600031,三一重工,三一重工，工程機械龍頭
被動元件,電感,陸,516,sz300671,富满微,電感元件廠(富滿微)
CPO/光通訊,通訊連接器,陸,519,sh688800,瑞可达,高速連接器廠(瑞可達)
封測(OSAT/測試),封測零組件,陸,520,sh603920,世运电路,封測連接元件廠(世運電路)
半導體材料,陶瓷電容材料,陸,521,sz301566,达利凯普,達利凱普，陶瓷電容材料廠
傳統消費,個人護理零售,陸,525,sh603031,安孚科技,個人護理零售(安孚科技)
CPO/光通訊,通訊工程服務,陸,527,sh600345,长江通信,長江通信，通訊工程服務廠
金融,保險,陸,529,sh601628,中国人寿,中國人壽
生技醫藥,醫療器材,陸,530,sz300760,迈瑞医疗,邁瑞醫療，醫療器材龍頭
機器人/自動化,工業馬達,陸,531,sh600580,卧龙电驱,臥龍電驅，工業馬達廠
CPO/光通訊,光通訊雷射元件,陸,532,sh688635,长进光子,光通訊雷射元件廠(長進光子)
